pdf,text
Ray C H A P T E R 10   FIGHTING THE LOYALISTS FOR LAND.pdf,"living
 
there
 
remained
 
loyal
 
to
 
the
 
Crown
 
by
 
giving
 
them
 
the
 
same
 
protection
 
as
 
those
 
living
 
elsewhere
 
in
 
British
 
North
 
America.
 
Accordingly,
 
a
 
month
 
after
 
issuing
 
the
 
edict,
 
the
 
home
 
government
 
informed
 
the
 
Quebec
 
governor,
 
James
 
Murray,
 
that
 
“[o]ur
 
Province
 
of
 
Quebec
 
is
 
in
 
part
 
inhabited
 
and
 
possessed
 
by
 
several
 
Nations
 
and
 
Tribes
 
of
 
Indians,
 
with
 
whom
 
it
 
is
 
both
 
necessary"
Ray C H A P T E R 10   FIGHTING THE LOYALISTS FOR LAND.pdf,"with
 
whom
 
it
 
is
 
both
 
necessary
 
and
 
expedient
 
to
 
cultivate
 
and
 
maintain
 
a
 
strict
 
Friendship
 
and
 
good
 
Correspondence.…”
 
Murray
 
was
 
“…
 
upon
 
no
 
Account
 
to
 
molest
 
or
 
disturb
 
them
 
in
 
the
 
Possession
 
of
 
such
 
Parts
 
of
 
the
 
said
 
Province
 
as
 
they
 
at
 
present
 
occupy
 
or
 
possess.”
 
With
 
regard
 
to
 
the
 
Royal
 
Proclamation,
 
the
 
home
 
government
 
told
 
the
 
governor,
 
“It
 
is
 
Our
 
express
 
Will
 
and"
Ray C H A P T E R 10   FIGHTING THE LOYALISTS FOR LAND.pdf,"governor,
 
“It
 
is
 
Our
 
express
 
Will
 
and
 
Pleasure,
 
that
 
you
 
take
 
the
 
most
 
effectual
 
Care
 
that
 
Our
 
Royal
 
Directions
 
herein
 
be
 
punctually
 
complied
 
with.”
 
Immediately
 
after
 
the
 
British
 
government
 
expanded
 
the
 
colony
 
in
 
1774
 
under
 
the
 
terms
 
of
 
the
 
Quebec
 
Act,
 
the
 
new
 
governor,
 
Guy
 
Carleton
 
(later
 
Lord
 
Dorchester),
 
received
 
orders
 
stating
 
that
 
Native
 
lands
 
should
 
continue
 
to
 
be"
Ray C H A P T E R 10   FIGHTING THE LOYALISTS FOR LAND.pdf,"Native
 
lands
 
should
 
continue
 
to
 
be
 
protected
 
as
 
specified
 
in
 
the
 
1763
 
decree.
 
 
The
 
end
 
of
 
the
 
American
 
War
 
of
 
Independence
 
and
 
the
 
arrival
 
of
 
approximately
 
two
 
thousand
 
Loyalists
 
in
 
Quebec
 
led
 
to
 
an
 
abrupt
 
change
 
in
 
British
 
policy
 
towards
 
Native
 
land
 
there.
 
The
 
key
 
priority
 
became
 
making
 
land
 
available
 
for
 
the
 
newcomers.
 
In
 
1791
 
the
 
colonial
 
government
 
of
 
Quebec
 
passed
 
an"
Ray C H A P T E R 10   FIGHTING THE LOYALISTS FOR LAND.pdf,"colonial
 
government
 
of
 
Quebec
 
passed
 
an
 
ordinance
 
that
 
allowed
 
bona
 
fide
 
settlers
 
to
 
take
 
up
 
the
 
“Waste
 
Lands
 
of
 
the
 
Crown.”
 
In
 
effect,
 
this
 
meant
 
that
 
any
 
settler
 
who
 
took
 
an
 
oath
 
of
 
allegiance
 
to
 
the
 
Crown
 
could
 
settle
 
on
 
Native
 
land.
 
Those
 
who
 
did
 
not
 
could
 
be
 
fined
 
and
 
ejected
 
for
 
having
 
settled
 
on
 
it!
 
In
 
the
 
year
 
when
 
this
 
ordinance
 
came
 
into
 
effect,
 
the"
Ray C H A P T E R 10   FIGHTING THE LOYALISTS FOR LAND.pdf,"this
 
ordinance
 
came
 
into
 
effect,
 
the
 
British
 
Parliament
 
passed
 
the
 
Constitutional
 
Act,
 
which
 
divided
 
Quebec
 
into
 
the
 
colonies
 
of
 
Upper
 
Canada
 
and
 
Lower
 
Canada.
 
The
 
division
 
would
 
be
 
important
 
for
 
Native
 
people
 
because
 
the
 
two
 
Canadas
 
followed
 
divergent
 
policies
 
towards
 
Aboriginal
 
land.
 
In
 
Lower
 
Canada
 
the
 
guidelines
 
laid
 
down
 
in
 
the
 
Royal
 
Proclamation
 
of
 
1763
 
were
 
largely
 
ignored"
Ray C H A P T E R 10   FIGHTING THE LOYALISTS FOR LAND.pdf,"of
 
1763
 
were
 
largely
 
ignored
 
and
 
settlers
 
advanced
 
steadily
 
on
 
Native
 
land.
 
Even
 
the
 
reserve
 
lands
 
held
 
in
 
trust
 
by
 
religious
 
orders
 
for
 
Catholic
 
converts
 
were
 
not
 
safe.
 
Settler
 
encroachment
 
on
 
one
 
of
 
them,
 
at
 
Oka
 
(Kanesatake)
 
on
 
the
 
shores
 
of
 
Lake
 
of
 
Two
 
Mountains,
 
ultimately
 
led
 
to
 
an
 
armed
 
confrontation
 
there
 
in
 
the
 
summer
 
of
 
1990.
 
At
 
Oka,
 
the
 
French
 
government
 
made"
Ray C H A P T E R 10   FIGHTING THE LOYALISTS FOR LAND.pdf,"At
 
Oka,
 
the
 
French
 
government
 
made
 
a
 
seigniorial
 
grant
 
to
 
the
 
Seminary
 
of
 
St
 
Sulpice
 
of
 
Paris
 
in
 
1717,
 
and
 
augmented
 
it
 
with
 
additional
 
lands
 
in
 
1733.
 
In
 
1784,
 
the
 
Sulpicians
 
of
 
Paris
 
transferred
 
their
 
rights
 
to
 
the
 
land
 
to
 
the
 
Sulpicians
 
of
 
Montreal,
 
who
 
subsequently
 
treated
 
it
 
as
 
their
 
exclusive
 
property.
 
When
 
the
 
order
 
began
 
to
 
sell
 
parcels
 
of
 
the
 
reserve
 
to"
Ray C H A P T E R 10   FIGHTING THE LOYALISTS FOR LAND.pdf,"to
 
sell
 
parcels
 
of
 
the
 
reserve
 
to
 
settlers,
 
the
 
Mohawk
 
charged
 
it
 
with
 
violating
 
its
 
sacred
 
trust
 
and
 
launched
 
legal
 
challenges
 
on
 
several
 
occasions.
 
Oka’s
 
Mohawk
 
residents,
 
who
 
had
 
moved
 
there
 
from
 
Montreal
 
in
 
1721,
 
and
 
the
 
Nipissing
 
and
 
Algonquin,
 
who
 
had
 
joined
 
them
 
shortly
 
thereafter,
 
hunted
 
and
 
fished
 
in
 
territories
 
adjacent
 
to
 
the
 
reserve,
 
as
 
did
 
Native
 
people
 
living"
Ray C H A P T E R 10   FIGHTING THE LOYALISTS FOR LAND.pdf,"reserve,
 
as
 
did
 
Native
 
people
 
living
 
on
 
other
 
reserves
 
in
 
the
 
St
 
Lawrence
 
valley.
 
But
 
immigrants
 
moved
 
onto
 
these
 
lands
 
too,
 
disrupting
 
the
 
reserve
 
economies.
 
This
 
set
 
the
 
stage
 
for
 
a
 
number
 
of
 
Native
 
land
 
claims
 
and
 
disputes.
 
As
 
early
 
as
 
1822,
 
the
 
people
 
of
 
the
 
Kanesatake
 
reserve
 
claimed
 
(unsuccessfully)
 
all
 
the
 
Ottawa
 
River
 
valley
 
between
 
their
 
reserve
 
and
 
Lake
 
Nipissing"
Ray C H A P T E R 10   FIGHTING THE LOYALISTS FOR LAND.pdf,"their
 
reserve
 
and
 
Lake
 
Nipissing
 
in
 
an
 
effort
 
to
 
halt
 
the
 
settler
 
advance.
 
Until
 
the
 
end
 
of
 
the
 
War
 
of
 
1812,
 
Upper
 
Canada
 
was
 
highly
 
vulnerable
 
to
 
attack
 
by
 
American
 
forces.
 
Consequently,
 
courting
 
Native
 
support
 
remained
 
a
 
corner-stone
 
of
 
British
 
policy
 
there
 
until
 
1816.
 
The
 
earlier
 
practice
 
of
 
adhering
 
to
 
the
 
principles
 
of
 
the
 
Royal
 
Proclamation
 
of
 
1763—or
 
at
 
least
 
giving"
Ray C H A P T E R 10   FIGHTING THE LOYALISTS FOR LAND.pdf,"of
 
1763—or
 
at
 
least
 
giving
 
the
 
appearance
 
of
 
doing
 
so—continued.
 
Accordingly,
 
the
 
Crown
 
obtained
 
Native
 
land
 
by
 
negotiating
 
treaties
 
with
 
various
 
Ojibwa
 
groups.
 
All
 
these
 
accords
 
were
 
simple
 
purchases
 
in
 
which
 
the
 
government
 
made
 
a
 
single
 
payment
 
in
 
cash
 
and
 
goods
 
to
 
the
 
groups
 
surrendering
 
their
 
land.
 
Supposedly
 
these
 
were
 
all
 
voluntary
 
sales.
 
However,
 
there
 
is
 
good
 
reason
 
to"
Ray C H A P T E R 10   FIGHTING THE LOYALISTS FOR LAND.pdf,"However,
 
there
 
is
 
good
 
reason
 
to
 
suspect
 
that
 
in
 
many
 
cases
 
the
 
Crown
 
applied
 
considerable
 
pressure
 
to
 
obtain
 
Ojibwa
 
consent.
 
A
 
common
 
ploy
 
was
 
to
 
tell
 
the
 
Native
 
people
 
that
 
if
 
they
 
did
 
not
 
sell
 
their
 
land,
 
squatters
 
would
 
take
 
it
 
anyway.
 
With
 
the
 
possible
 
exception
 
of
 
the
 
Grand
 
River
 
treaty
 
creating
 
Brant’s
 
reserve,
 
probably
 
none
 
of
 
the
 
early
 
treaties
 
is
 
better
 
known"
Ray C H A P T E R 10   FIGHTING THE LOYALISTS FOR LAND.pdf,"the
 
early
 
treaties
 
is
 
better
 
known
 
than
 
the
 
1787
 
Toronto
 
Purchase,
 
confirmed
 
in
 
1805.
 
In
 
it
 
the
 
Mississauga
 
surrendered
 
title
 
to
 
all
 
the
 
land
 
within
 
what
 
is
 
now
 
the
 
greater
 
metropolitan
 
area
 
of
 
Toronto
 
and
 
the
 
adjacent
 
counties
 
to
 
the
 
north,
 
for
 
a
 
modest
 
payment
 
of
 
“one
 
thousand
 
pounds
 
Province
 
currency,
 
in
 
goods
 
at
 
Montreal
 
prices,
 
to
 
be
 
delivered
 
to
 
us.”
 
Significantly,"
Ray C H A P T E R 10   FIGHTING THE LOYALISTS FOR LAND.pdf,"be
 
delivered
 
to
 
us.”
 
Significantly,
 
none
 
of
 
these
 
early
 
treaties
 
made
 
provisions
 
for
 
the
 
setting
 
aside
 
of
 
reserves
 
because
 
large
 
tracts
 
of
 
territory
 
were
 
still
 
available
 
outside
 
the
 
areas
 
settled
 
by
 
colonists.
 
Ojibwa
 
groups
 
who
 
sold
 
some
 
or
 
all
 
their
 
territory
 
simply
 
migrated
 
to
 
adjacent
 
areas,
 
essentially
 
retreating
 
peacefully
 
as
 
the
 
Loyalists
 
advanced.
 
Ojibwa
 
oral
 
tradition
 
says"
Ray C H A P T E R 10   FIGHTING THE LOYALISTS FOR LAND.pdf,"advanced.
 
Ojibwa
 
oral
 
tradition
 
says
 
that
 
the
 
reason
 
that
 
their
 
ancestors
 
were
 
willing
 
to
 
do
 
this
 
was
 
because
 
the
 
Crown
 
promised
 
to
 
protect
 
Native
 
fisheries,
 
which
 
were
 
so
 
central
 
to
 
their
 
economic
 
life.
 
Historian
 
Mike
 
Thoms’
 
research
 
shows
 
that
 
initially
 
the
 
Crown
 
fulfilled
 
this
 
promise
 
by
 
amending
 
colonial
 
fish
 
conservation
 
legislation.
 
 
After
 
the
 
War
 
of
 
1812,
 
the
 
character"
Ray C H A P T E R 10   FIGHTING THE LOYALISTS FOR LAND.pdf,"the
 
War
 
of
 
1812,
 
the
 
character
 
of
 
the
 
land
 
surrenders
 
changed
 
in
 
a
 
fundamental
 
way.
 
In
 
1818
 
the
 
Lords
 
of
 
the
 
Treasury
 
in
 
England
 
decided
 
that
 
in
 
future
 
the
 
colonies,
 
instead
 
of
 
the
 
home
 
country,
 
would
 
have
 
to
 
pay
 
for
 
acquisitions
 
of
 
Native
 
land,
 
but
 
these
 
governments
 
had
 
little
 
money.
 
Upper
 
Canada’s
 
lieutenantgovernor,
 
Sir
 
Peregrine
 
Maitland,
 
devised
 
an
 
ingenious
 
solution."
Ray C H A P T E R 10   FIGHTING THE LOYALISTS FOR LAND.pdf,"devised
 
an
 
ingenious
 
solution.
 
In
 
essence,
 
he
 
turned
 
to
 
the
 
Native
 
people
 
for
 
credit.
 
Maitland
 
proposed
 
to
 
pay
 
them
 
annuities
 
in
 
perpetuity
 
rather
 
than
 
the
 
traditional
 
lump
 
sum
 
at
 
the
 
time
 
a
 
treaty
 
was
 
signed.
 
To
 
obtain
 
the
 
income
 
it
 
would
 
need
 
to
 
pay
 
the
 
annuities,
 
the
 
government
 
would
 
resell
 
land
 
to
 
development
 
companies
 
and
 
settlers
 
on
 
credit.
 
The
 
annual
 
interest"
Ray C H A P T E R 10   FIGHTING THE LOYALISTS FOR LAND.pdf,"on
 
credit.
 
The
 
annual
 
interest
 
payments
 
of
 
these
 
buyers
 
would
 
supposedly
 
fund
 
the
 
scheme.
 
The
 
arrangement
 
never
 
did
 
operate
 
as
 
smoothly
 
as
 
Maitland
 
had
 
envisaged,
 
but
 
it
 
became
 
very
 
popular
 
with
 
Native
 
people
 
because
 
it
 
guaranteed
 
them
 
and
 
their
 
descendants
 
a
 
small
 
annual
 
income.
 
Annuity
 
payments
 
became
 
an
 
integral
 
part
 
of
 
all
 
later
 
treaties
 
with
 
the
 
Crown,
 
and
 
records
 
show"
Ray C H A P T E R 10   FIGHTING THE LOYALISTS FOR LAND.pdf,"with
 
the
 
Crown,
 
and
 
records
 
show
 
that
 
this
 
provision
 
helped
 
accelerate
 
the
 
rate
 
of
 
land
 
surrenders
 
after
 
1818.
 
It
 
is
 
important
 
to
 
remember
 
that
 
the
 
annuity
 
payments
 
are
 
essentially
 
deferred
 
payments
 
for
 
land
 
purchases—not
 
a
 
kind
 
of
 
welfare
 
payment.
 
By
 
the
 
1820s,
 
the
 
steady
 
westward
 
advance
 
of
 
settlers
 
was
 
making
 
it
 
painfully
 
clear
 
to
 
the
 
Ojibwa
 
that
 
they
 
were
 
rapidly
 
running"
Ray C H A P T E R 10   FIGHTING THE LOYALISTS FOR LAND.pdf,"Ojibwa
 
that
 
they
 
were
 
rapidly
 
running
 
out
 
of
 
lands
 
to
 
retreat
 
to.
 
They
 
needed
 
reserves.
 
As
 
a
 
result,
 
by
 
the
 
end
 
of
 
the
 
decade,
 
provisions
 
for
 
reserves
 
became
 
a
 
common
 
feature
 
of
 
the
 
land
 
surrenders.
 
Missionaries
 
and
 
social
 
reformers
 
strongly
 
supported
 
this
 
development;
 
they
 
wanted
 
the
 
Native
 
people
 
to
 
retain
 
enough
 
land
 
to
 
enable
 
them
 
to
 
become
 
self-supporting
 
farmers.
 
This"
Ray C H A P T E R 10   FIGHTING THE LOYALISTS FOR LAND.pdf,"to
 
become
 
self-supporting
 
farmers.
 
This
 
of
 
course
 
raised
 
the
 
issue
 
of
 
where
 
to
 
locate
 
the
 
reserves.
 
Some
 
thought
 
that
 
Native
 
groups
 
should
 
live
 
near
 
settlements
 
where
 
they
 
could
 
learn
 
new
 
ways
 
by
 
observing
 
the
 
immigrant
 
farmers.
 
Others
 
favoured
 
the
 
alternative
 
strategy
 
of
 
placing
 
reserves
 
in
 
remote
 
areas,
 
arguing
 
that
 
this
 
would
 
shield
 
the
 
Native
 
people
 
from
 
the
 
worst
 
aspects
 
of"
Ray C H A P T E R 10   FIGHTING THE LOYALISTS FOR LAND.pdf,"people
 
from
 
the
 
worst
 
aspects
 
of
 
colonial
 
society.
 
Government
 
officials
 
and
 
settlers
 
liked
 
this
 
idea,
 
thinking
 
it
 
would
 
draw
 
Native
 
people
 
away
 
from
 
developing
 
areas;
 
needless
 
to
 
say,
 
the
 
bands’
 
preferences
 
were
 
usually
 
ignored.
 
 
Perhaps
 
the
 
most
 
notorious
 
scheme
 
to
 
remove
 
Native
 
people
 
to
 
isolated
 
areas
 
was
 
the
 
one
 
Lieutenant-Governor
 
Sir
 
Francis
 
Bond
 
Head
 
put
 
forward
 
in
 
the"
Ray C H A P T E R 10   FIGHTING THE LOYALISTS FOR LAND.pdf,"Bond
 
Head
 
put
 
forward
 
in
 
the
 
1830s.
 
Bond
 
Head
 
was
 
convinced
 
that
 
nations
 
living
 
in
 
the
 
south
 
would
 
be
 
better
 
off
 
if
 
they
 
moved
 
north
 
away
 
from
 
colonial
 
settlements.
 
The
 
first
 
he
 
wanted
 
to
 
relocate
 
were
 
the
 
Saugeen
 
River
 
Ojibwa.
 
On
 
August
 
9,
 
1836,
 
1.5
 
million
 
acres
 
of
 
their
 
land
 
on
 
the
 
Bruce
 
Peninsula
 
had
 
been
 
purchased
 
by
 
his
 
government
 
for
 
the
 
benefit
 
of
 
land"
Ray C H A P T E R 10   FIGHTING THE LOYALISTS FOR LAND.pdf,"government
 
for
 
the
 
benefit
 
of
 
land
 
speculators
 
and
 
some
 
of
 
his
 
political
 
supporters.
 
The
 
site
 
he
 
had
 
in
 
mind
 
for
 
their
 
relocation
 
was
 
Manitoulin
 
Island
 
in
 
Lake
 
Huron.
 
On
 
the
 
same
 
day
 
the
 
Bond
 
Head–Saugeen
 
Treaty
 
was
 
concluded,
 
Bond
 
Head
 
met
 
fifteen
 
hundred
 
Ottawa
 
and
 
Ojibwa
 
at
 
the
 
Native
 
settlement
 
of
 
Manitowaning
 
on
 
Manitoulin
 
Island.
 
He
 
distributed
 
presents
 
to
 
them
 
to"
Ray C H A P T E R 10   FIGHTING THE LOYALISTS FOR LAND.pdf,"He
 
distributed
 
presents
 
to
 
them
 
to
 
obtain
 
their
 
agreement
 
to
 
“make
 
them
 
[Manitoulin
 
and
 
the
 
adjacent
 
islands]
 
the
 
property
 
(under
 
your
 
Great
 
Father’s
 
control)
 
of
 
all
 
Indians
 
whom
 
he
 
shall
 
allow
 
to
 
reside
 
on
 
them.”
 
 
The
 
Saugeen
 
group
 
strongly
 
objected
 
to
 
Bond
 
Head’s
 
plan.
 
They
 
rallied
 
the
 
support
 
of
 
church
 
groups
 
to
 
their
 
cause—particularly
 
the
 
Anglicans,
 
the
 
various
 
Methodists,"
Ray C H A P T E R 10   FIGHTING THE LOYALISTS FOR LAND.pdf,"the
 
Anglicans,
 
the
 
various
 
Methodists,
 
and
 
the
 
recently
 
organized
 
and
 
influential
 
London-based
 
Aborigines’
 
Protection
 
Society.
 
These
 
supporters
 
petitioned
 
the
 
British
 
Colonial
 
Office
 
to
 
block
 
any
 
forced
 
removal.
 
They
 
informed
 
it
 
that
 
contrary
 
to
 
Sir
 
Francis’s
 
claims
 
that
 
most
 
Native
 
people
 
could
 
not
 
be
 
“civilized,”
 
many
 
groups
 
were
 
making
 
good
 
progress,
 
they
 
were
 
adopting
 
the
 
Christian"
Ray C H A P T E R 10   FIGHTING THE LOYALISTS FOR LAND.pdf,"they
 
were
 
adopting
 
the
 
Christian
 
faith,
 
and
 
their
 
farming
 
operations
 
were
 
increasingly
 
productive.
 
The
 
Saugeen
 
campaign
 
paid
 
off
 
and
 
the
 
Colonial
 
Office
 
did
 
not
 
approve
 
the
 
forced
 
relocation
 
scheme.
 
The
 
legality
 
of
 
the
 
Bond
 
Head–Saugeen
 
Treaty
 
was
 
also
 
in
 
question
 
at
 
this
 
time.
 
Sir
 
Francis
 
claimed
 
that
 
the
 
Saugeen
 
River
 
Ojibwa
 
had
 
willingly
 
given
 
up
 
their
 
land,
 
even
 
though"
Ray C H A P T E R 10   FIGHTING THE LOYALISTS FOR LAND.pdf,"given
 
up
 
their
 
land,
 
even
 
though
 
only
 
four
 
of
 
their
 
people
 
had
 
signed
 
the
 
agreement
 
and
 
they
 
lacked
 
the
 
authority
 
to
 
do
 
so.
 
The
 
general
 
superintendent
 
of
 
Wesleyan
 
Missions,
 
Joseph
 
Stinson,
 
reported
 
that
 
the
 
lieutenant-governor
 
“endeavoured
 
to
 
persuade
 
them,
 
and
 
even
 
threatened
 
them,
 
by
 
telling
 
them
 
that
 
he
 
could
 
not
 
keep
 
the
 
white
 
people
 
from
 
taking
 
possession
 
of
 
their
 
land,"
Ray C H A P T E R 10   FIGHTING THE LOYALISTS FOR LAND.pdf,"from
 
taking
 
possession
 
of
 
their
 
land,
 
that
 
they
 
(the
 
Indians)
 
had
 
no
 
right
 
to
 
it
 
only
 
as
 
hunting-grounds.…”
 
Stinson
 
continued,
 
“They
 
told
 
him
 
they
 
could
 
not
 
live
 
on
 
the
 
Mundedoolin
 
Island,
 
that
 
they
 
would
 
not
 
go
 
there,
 
that
 
they
 
wanted
 
land
 
that
 
they
 
could
 
call
 
their
 
own.”
 
In
 
spite
 
of
 
the
 
band’s
 
and
 
Stinson’s
 
strong
 
objections,
 
and
 
the
 
fact
 
that
 
a
 
grand
 
council
 
had
 
not"
Ray C H A P T E R 10   FIGHTING THE LOYALISTS FOR LAND.pdf,"fact
 
that
 
a
 
grand
 
council
 
had
 
not
 
been
 
called
 
for
 
the
 
surrender
 
according
 
to
 
the
 
provisions
 
of
 
the
 
Royal
 
Proclamation,
 
Bond
 
Head
 
had
 
his
 
way
 
and
 
the
 
land
 
surrender
 
was
 
upheld.
 
In
 
the
 
end,
 
the
 
Saugeen
 
group
 
had
 
to
 
accept
 
small
 
reserves
 
on
 
the
 
Bruce
 
Peninsula.
 
This
 
example
 
and
 
other
 
similar
 
incidents
 
illustrate
 
the
 
fact
 
that
 
the
 
landcession
 
treaties
 
of
 
Upper
 
Canada
 
often"
Ray C H A P T E R 10   FIGHTING THE LOYALISTS FOR LAND.pdf,"treaties
 
of
 
Upper
 
Canada
 
often
 
merely
 
created
 
the
 
illusion
 
that
 
colonial
 
officials
 
were
 
abiding
 
by
 
the
 
rules
 
of
 
the
 
Royal
 
Proclamation.
 
Too
 
often
 
the
 
southern
 
Ojibwa
 
groups
 
who
 
signed
 
the
 
early
 
treaties
 
did
 
not
 
fully
 
understand
 
what
 
they
 
meant
 
or
 
feared
 
offending
 
government
 
officials
 
if
 
they
 
refused
 
to
 
co-operate.
 
Chiefs
 
who
 
made
 
the
 
agreements
 
frequently
 
lacked
 
the
 
authority
 
to"
Ray C H A P T E R 10   FIGHTING THE LOYALISTS FOR LAND.pdf,"frequently
 
lacked
 
the
 
authority
 
to
 
sign
 
them;
 
in
 
some
 
instances
 
these
 
men
 
handed
 
over
 
land
 
that
 
did
 
not
 
belong
 
to
 
them
 
or
 
their
 
followers.
 
In
 
addition,
 
government
 
agents
 
usually
 
made
 
verbal
 
concessions
 
to
 
persuade
 
the
 
bands
 
to
 
sell.
 
Routine
 
promises
 
included
 
guarantees
 
of
 
the
 
right
 
to
 
hunt
 
and
 
fish
 
at
 
traditional
 
places,
 
assurances
 
that
 
settlers
 
would
 
not
 
be
 
allowed
 
to"
Ray C H A P T E R 10   FIGHTING THE LOYALISTS FOR LAND.pdf,"settlers
 
would
 
not
 
be
 
allowed
 
to
 
encroach
 
on
 
the
 
remaining
 
Native
 
lands,
 
and
 
the
 
provision
 
of
 
education
 
for
 
those
 
who
 
wanted
 
it.
 
For
 
the
 
most
 
part,
 
the
 
Crown
 
ignored
 
the
 
oral
 
versions
 
of
 
treaties.
 
 
The
 
Ojibwa
 
of
 
Upper
 
Canada
 
probably
 
would
 
have
 
given
 
up
 
their
 
lands
 
even
 
if
 
officials
 
had
 
not
 
resorted
 
to
 
their
 
various
 
ploys.
 
Other
 
pressures
 
gave
 
them
 
little
 
choice.
 
By"
Ray C H A P T E R 10   FIGHTING THE LOYALISTS FOR LAND.pdf,"pressures
 
gave
 
them
 
little
 
choice.
 
By
 
the
 
beginning
 
of
 
the
 
nineteenth
 
century,
 
they
 
were
 
already
 
greatly
 
outnumbered
 
by
 
immigrants.
 
After
 
the
 
War
 
of
 
1812,
 
the
 
rapid
 
expansion
 
of
 
the
 
American
 
settlement
 
frontier
 
into
 
the
 
Midwest
 
swept
 
away
 
their
 
traditional
 
allies.
 
This
 
meant
 
that
 
they
 
were
 
now
 
isolated
 
and
 
of
 
little
 
value
 
as
 
a
 
potential
 
military
 
force.
 
The
 
changing
 
political"
Ray C H A P T E R 10   FIGHTING THE LOYALISTS FOR LAND.pdf,"military
 
force.
 
The
 
changing
 
political
 
landscape
 
had
 
undermined
 
their
 
bargaining
 
position
 
with
 
the
 
government.
 
New
 
economic
 
circumstances
 
also
 
weakened
 
them.
 
The
 
spread
 
of
 
non-Native
 
settlement
 
into
 
the
 
area
 
to
 
the
 
east
 
of
 
Lake
 
Simcoe
 
and
 
into
 
the
 
Niagara
 
Peninsula
 
eroded
 
the
 
land
 
base
 
they
 
needed
 
for
 
hunting,
 
trapping,
 
and
 
fishing
 
to
 
the
 
point
 
that
 
these
 
activities
 
yielded
 
small"
Ray C H A P T E R 10   FIGHTING THE LOYALISTS FOR LAND.pdf,"that
 
these
 
activities
 
yielded
 
small
 
returns.
 
Meanwhile,
 
groups
 
living
 
near
 
the
 
shores
 
of
 
Lake
 
Ontario
 
and
 
other
 
settled
 
tracts
 
had
 
become
 
highly
 
dependent
 
on
 
trade
 
goods
 
and
 
on
 
alcohol.
 
For
 
these
 
reasons
 
the
 
more
 
southerly
 
Ojibwa
 
welcomed
 
the
 
prospect
 
of
 
receiving
 
an
 
annuity
 
income.
 
By
 
the
 
1840s,
 
the
 
Ojibwa
 
had
 
signed
 
away
 
most
 
of
 
the
 
arable
 
sections
 
of
 
present-day
 
southern"
Ray C H A P T E R 10   FIGHTING THE LOYALISTS FOR LAND.pdf,"arable
 
sections
 
of
 
present-day
 
southern
 
Ontario,
 
except
 
for
 
substantial
 
tracts
 
in
 
the
 
remote
 
and
 
beautiful
 
Bruce
 
Peninsula.
 
But
 
even
 
here,
 
settlers
 
were
 
pressing
 
in,
 
and
 
by
 
the
 
late
 
1850s
 
the
 
peninsula’s
 
Ojibwa
 
retained
 
little
 
more
 
than
 
some
 
barren
 
offshore
 
islands.
 
 
The
 
1841
 
amalgamation
 
of
 
Upper
 
and
 
Lower
 
Canada
 
as
 
the
 
colony
 
of
 
Canada
 
(creating
 
Canada
 
West
 
and
 
Canada
 
East)"
Ray C H A P T E R 10   FIGHTING THE LOYALISTS FOR LAND.pdf,"Canada
 
West
 
and
 
Canada
 
East)
 
had
 
no
 
immediate
 
impact
 
on
 
land-acquisition
 
policies.
 
By
 
this
 
time,
 
however,
 
the
 
firmly
 
entrenched
 
settler
 
society
 
of
 
Canada
 
West
 
had
 
little
 
interest
 
in
 
continuing
 
the
 
long-established
 
surrender
 
formalities.
 
When
 
non-Native
 
miners
 
began
 
uncovering
 
copper
 
deposits
 
along
 
the
 
north
 
shore
 
of
 
Lakes
 
Huron
 
and
 
Superior
 
in
 
the
 
late
 
1840s,
 
the
 
Crown
 
Lands"
Ray C H A P T E R 10   FIGHTING THE LOYALISTS FOR LAND.pdf,"in
 
the
 
late
 
1840s,
 
the
 
Crown
 
Lands
 
Department
 
issued
 
a
 
number
 
of
 
mining
 
licenses
 
for
 
the
 
area,
 
even
 
though
 
the
 
Aboriginal
 
people
 
had
 
not
 
surrendered
 
any
 
of
 
the
 
territory.
 
Leaders
 
of
 
the
 
local
 
Ojibwa
 
and
 
Métis
 
settlements
 
reminded
 
the
 
colonial
 
government
 
of
 
their
 
sovereignty
 
in
 
the
 
area;
 
in
 
1848
 
a
 
party
 
of
 
Métis
 
and
 
Ojibwa
 
from
 
Canada
 
and
 
the
 
United
 
States
 
burned
 
a
 
Lake"
